game_id	attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	home	lat	long	referee	booked	url
337	93869	USA	Romania	0-1	FALSE	FALSE	GROUP STAGE	FALSE	1994	26-06-1994 (13:00 h)	13:00	"Rose Bowl (Pasadena, Los Angeles)"	USA	34.161328	-118.167646	Mario van der Ende (NED)		1994_USA_FS.htm
338	63089	Bolivia	Spain	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	1994	27-06-1994 (15:00 h)	15:00	Soldier Field (Chicago)	USA	41.862313	-87.616688	Rodrigo Badilla (CRC)		1994_USA_FS.htm
339	63998	Germany	South Korea	3月2日	FALSE	FALSE	GROUP STAGE	FALSE	1994	27-06-1994 (15:00 h)	15:00	Cotton Bowl (Dallas)	USA	32.779018	-96.760331	Jo??l Quiniou (FRA)		1994_USA_FS.htm
340	53186	Italy	Mexico	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1994	28-06-1994 (12:30 h)	12:30	RFK Memorial Stadium (Washington D.C.)	USA	38.890104	-76.971799	Francisco ??scar Lamolina (ARG)		1994_USA_FS.htm
341	76322	Ireland	Norway	-	FALSE	FALSE	GROUP STAGE	FALSE	1994	28-06-1994 (12:30 h)	12:30	"Giants Stadium (New Jersey, New York)"	USA	40.81284	-74.074209	Jos?? Joaqu?-n Torres (COL)		1994_USA_FS.htm
342	74914	Russia	Cameroon	6月1日	FALSE	FALSE	GROUP STAGE	FALSE	1994	28-06-1994 (13:00 h)	13:00	"Stanford Stadium (Palo Alto, San Francisco)"	USA	37.433974	-122.161903	Jamal al-Sharif (SYR)		1994_USA_FS.htm
343	77217	Brazil	Sweden	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1994	28-06-1994 (16:00 h)	16:00	Pontiac Silverdome (Detroit)	USA	42.64579	-83.254856	S??ndor Puhl (HUN)		1994_USA_FS.htm
344	52959	Belgium	Saudi Arabia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	1994	29-06-1994 (12:30 h)	12:30	RFK Memorial Stadium (Washington D.C.)	USA	38.890104	-76.971799	Hellmut Krug (GER)		1994_USA_FS.htm
345	60578	Morocco	Netherlands	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	1994	29-06-1994 (12:30 h)	12:30	Citrus Bowl (Orlando)	USA	28.538604	-81.402564	Alberto Tejada (PER)		1994_USA_FS.htm
346	63998	Argentina	Bulgaria	0-2	FALSE	FALSE	GROUP STAGE	FALSE	1994	30-06-1994 (18:30 h)	18:30	Cotton Bowl (Dallas)	USA	32.779018	-96.760331	Neji Jouini (TUN)		1994_USA_FS.htm
347	53001	Greece	Nigeria	0-2	FALSE	FALSE	GROUP STAGE	FALSE	1994	30-06-1994 (19:30 h)	19:30	"Foxboro Stadium (Foxboro, Boston)"	USA	42.090946	-71.264346	Leslie Mottram (SCO)		1994_USA_FS.htm
348	60246	Germany	Belgium	3月2日	FALSE	FALSE	1/8 FINAL	FALSE	1994	2-07-1994 (12:00 h)	12:00	Soldier Field (Chicago)	USA	41.862313	-87.616688	Kurt R??thlisberger (SWI)	"Helmer (13'), Wagner (37') / Albert (38')"	1994_USA_FS.htm
349	53121	Spain	Switzerland	3-0	FALSE	FALSE	1/8 FINAL	FALSE	1994	2-07-1994 (16:30 h)	16:30	RFK Memorial Stadium (Washington D.C.)	USA	38.890104	-76.971799	Mario van der Ende (NED)	"Goikoetxea (18'), Ferrer (19'), Camarasa (22'), Otero (87') / Hottiger (23'), Studer (69'), Subiat (77'), Pascolo (85')"	1994_USA_FS.htm
350	60277	Saudi Arabia	Sweden	1月3日	FALSE	FALSE	1/8 FINAL	FALSE	1994	3-07-1994 (12:00 h)	12:00	Cotton Bowl (Dallas)	USA	32.779018	-96.760331	Renato Marsiglia (BRA)	"Al-Muwallid (71') / Ljung (16'), Thern (67'), R. Nilsson (74')"	1994_USA_FS.htm
351	90469	Romania	Argentina	3月2日	FALSE	FALSE	1/8 FINAL	FALSE	1994	3-07-1994 (13:30 h)	13:30	"Rose Bowl (Pasadena, Los Angeles)"	USA	34.161328	-118.167646	Pierluigi Pairetto (ITA)	"Popescu (50'), Selymes (68'), Dumitrescu (84') / Ruggeri (33'), Redondo (55'), Chamot (56'), C??ceres (83')"	1994_USA_FS.htm
352	61355	Netherlands	Ireland	2-0	FALSE	FALSE	1/8 FINAL	FALSE	1994	4-07-1994 (12:00 h)	12:00	Citrus Bowl (Orlando)	USA	28.538604	-81.402564	Peter Mikkelsen (DEN)	Koeman (72')	1994_USA_FS.htm
353	84147	Brazil	USA	1-0	FALSE	FALSE	1/8 FINAL	FALSE	1994	4-07-1994 (12:30 h)	12:30	"Stanford Stadium (Palo Alto, San Francisco)"	USA	37.433974	-122.161903	Jo??l Quiniou (FRA)	"Mazinho (8'), Jorginho (16'), Leonardo (RC 44') / Tab Ramos (44'), Caligiuri (49'), Clavijo (64'), Dooley (80'), Clavijo (87' > RC)"	1994_USA_FS.htm
354	54367	Nigeria	Italy	1月2日	FALSE	FALSE	1/8 FINAL	FALSE	1994	5-07-1994 (12:00 h)	12:00	"Foxboro Stadium (Foxboro, Boston)"	USA	42.090946	-71.264346	Arturo Brizio Carter (MEX)	"Emenalo (2'), Mutiu (41'), Oliseh (53'), Nwanu (58') / Massaro (6'), Costacurta (29'), Signori (60'), D. Baggio (62'), Zola (RC 75'), Maldini (80')"	1994_USA_FS.htm
355	71030	Mexico	Bulgaria	1月1日	FALSE	0-0 (Garc?-a Aspe [out]); 0-0 (Bal??kov [saved]) / 0-0 (Bernal [saved]); 0-1 (Genchev) / 0-1 (Rodr?-guez [saved]); 0-2 (Borimirov) / 1-2 (Su??rez); 1-3 (Lechkov)	1/8 FINAL	FALSE	1994	5-07-1994 (16:30 h)	16:30	"Giants Stadium (New Jersey, New York)"	USA	40.81284	-74.074209	Jamal al-Sharif (SYR)	"Su??rez (14'), Luis Garc?-a (28'), Luis Garc?-a (57' > RC), Ram?-rez (70'), Garc?-a Aspe (76') / Kremenliev (12'), Sirakov (17'), Kirjakov (34'), Kremenliev (50' > RC), Yordanov (67')"	1994_USA_FS.htm
356	54605	Italy	Spain	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	1994	9-07-1994 (12:00 h)	12:00	"Foxboro Stadium (Foxboro, Boston)"	USA	42.090946	-71.264346	S??ndor Puhl (HUN)	"Abelardo (3'), Caminero (19')"	1994_USA_FS.htm
357	63998	Netherlands	Brazil	2月3日	FALSE	FALSE	1/4 FINAL	FALSE	1994	9-07-1994 (14:30 h)	14:30	Cotton Bowl (Dallas)	USA	32.779018	-96.760331	Rodrigo Badilla (CRC)	"Winter (40'), Wouters (89') / Dunga (74')"	1994_USA_FS.htm
358	72416	Bulgaria	Germany	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	1994	10-07-1994 (12:00 h)	12:00	"Giants Stadium (New Jersey, New York)"	USA	40.81284	-74.074209	Jos?? Joaqu?-n Torres (COL)	"Ivanov (22'), Stoichkov (82'), Mikhajlov (85') / Helmer (14'), Wagner (15'), H?¤??ler (49'), Klinsmann (50'), V??ller (89')"	1994_USA_FS.htm
359	81715	Romania	Sweden	2月2日	FALSE	0-0 (Mild [out]); 1-0 (R??ducioiu) / 1-1 (K. Andersson); 2-1 (Hagi) / 2-2 (Brolin); 3-2 (Lupescu) / 3-3 (Ingesson); 3-3 (Petrescu [saved]) / 3-4 (R. Nilsson); 4-4 (Dumitrescu) // [decisive shots] 4-5 (Larsson); 4-5 (Belodedici [saved])	1/4 FINAL	FALSE	1994	10-07-1994 (12:30 h)	12:30	"Stanford Stadium (Palo Alto, San Francisco)"	USA	37.433974	-122.161903	Philip Don (ENG)	"Popescu (21'), Selymes (34'), Panduru (108') / Ingesson (7'), Schwarz (43'), Schwarz (101' > RC)"	1994_USA_FS.htm
360	77094	Bulgaria	Italy	1月2日	FALSE	FALSE	1/2 FINAL	FALSE	1994	13-07-1994 (16:00 h)	16:00	"Giants Stadium (New Jersey, New York)"	USA	40.81284	-74.074209	Jo??l Quiniou (FRA)	"Kostadinov (52'), Lechkov (65'), Yankov (83') / Costacurta (61'), Albertini (80')"	1994_USA_FS.htm
361	84569	Sweden	Brazil	0-1	FALSE	FALSE	1/2 FINAL	FALSE	1994	13-07-1994 (16:30 h)	16:30	"Rose Bowl (Pasadena, Los Angeles)"	USA	34.161328	-118.167646	Jos?? Joaqu?-n Torres (COL)	"Ljung (29'), Thern (RC 63'), Brolin (86') / Zinho (3')"	1994_USA_FS.htm
362	83716	Sweden	Bulgaria	4-0	FALSE	FALSE	PLACES 3-4	FALSE	1994	16-07-1994 (12:30 h)	12:30	"Rose Bowl (Pasadena, Los Angeles)"	USA	34.161328	-118.167646	Ali Mohammed Bujsaim (UAE)	K. Andersson (82') / Yankov (70')	1994_USA_FS.htm
363	94194	Brazil	Italy	-	FALSE	0-0 (Baresi [out]); 0-0 (M??rcio Santos [saved]) / 0-1 (Albertini); 1-1 (Rom??rio) / 1-2 (Evani); 2-2 (Branco) / 2-2 (Massaro [saved]); 3-2 (Dunga) / 3-2 (R. Baggio [out])	FINAL ROUND	FALSE	1994	17-07-1994 (12:30 h)	12:30	"Rose Bowl (Pasadena, Los Angeles)"	USA	34.161328	-118.167646	S??ndor Puhl (HUN)	"Mazinho (4a??), Cafu (87a??) / Apolloni (41a??), Albertini (42a??)"	1994_USA_FS.htm
364	80000	Brazil	Scotland	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	10-06-1998 (17:30 h)	17:30	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Jos?? Mar?-a Garc?-a-Aranda (SPA)		1998_FRANCE_FS.htm
365	28750	Morocco	Norway	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	10-06-1998 (21:00 h)	21:00	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	Pirom Un-Prasert (THA)		1998_FRANCE_FS.htm
366	31800	Italy	Chile	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	11-06-1998 (17:30 h)	17:30	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	Lucien Bouchardeau (NGR)		1998_FRANCE_FS.htm
367	37500	Cameroon	Austria	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	11-06-1998 (21:00 h)	21:00	Stade Municipal (Toulouse)	France	43.582963	1.435129	Epifanio Gonz??lez Ch??vez (PAR)		1998_FRANCE_FS.htm
368	27650	Paraguay	Bulgaria	-	FALSE	FALSE	GROUP STAGE	FALSE	1998	12-06-1998 (14:30 h)	14:30	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	Abdulrahman al-Zeid (KSA)		1998_FRANCE_FS.htm
369	38140	Saudi Arabia	Denmark	0-1	FALSE	FALSE	GROUP STAGE	FALSE	1998	12-06-1998 (17:30 h)	17:30	F??lix Bollaert (Lens)	France	50.432361	2.81633	Javier Alberto Castrilli (ARG)		1998_FRANCE_FS.htm
370	55077	France	South Africa	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	12-06-1998 (21:00 h)	21:00	V??lodrome (Marseille)	France	43.269827	5.395887	M??rcio Rezende de Freitas (BRA)		1998_FRANCE_FS.htm
371	33257	Spain	Nigeria	2月3日	FALSE	FALSE	GROUP STAGE	FALSE	1998	13-06-1998 (14:30 h)	14:30	La Beaujoire (Nantes)	France	47.258228	-1.511654	Esfandiar Baharmast (USA)		1998_FRANCE_FS.htm
372	37588	South Korea	Mexico	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	1998	13-06-1998 (17:30 h)	17:30	Stade de Gerland (Lyon)	France	45.723699	4.83214	G??nter Benk?? (AUT)		1998_FRANCE_FS.htm
373	75000	Netherlands	Belgium	-	FALSE	FALSE	GROUP STAGE	FALSE	1998	13-06-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Pierluigi Collina (ITA)		1998_FRANCE_FS.htm
374	33400	Argentina	Japan	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	14-06-1998 (14:30 h)	14:30	Stade Municipal (Toulouse)	France	43.582963	1.435129	Mario van der Ende (NED)		1998_FRANCE_FS.htm
375	30392	Yugoslavia	Iran	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	14-06-1998 (17:30 h)	17:30	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Alberto Tejada (PER)		1998_FRANCE_FS.htm
376	38058	Jamaica	Croatia	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	1998	14-06-1998 (21:00 h)	21:00	F??lix Bollaert (Lens)	France	50.432361	2.81633	V?-tor Manuel Melo Pereira (POR)		1998_FRANCE_FS.htm
377	54587	England	Tunisia	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	15-06-1998 (14:30 h)	14:30	V??lodrome (Marseille)	France	43.269827	5.395887	Masayoshi Okada (JAP)		1998_FRANCE_FS.htm
378	37572	Romania	Colombia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	15-06-1998 (17:30 h)	17:30	Stade de Gerland (Lyon)	France	45.723699	4.83214	An-Yan Lim Kee Chong (MAU)		1998_FRANCE_FS.htm
379	43815	Germany	USA	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	15-06-1998 (21:00 h)	21:00	Parc des Princes (Paris)	France	48.841785	2.252239	Sa?ˉd Belqola (MOR)		1998_FRANCE_FS.htm
380	30236	Scotland	Norway	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	16-06-1998 (17:30 h)	17:30	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	L??szl?3 V??gner (HUN)		1998_FRANCE_FS.htm
381	33266	Brazil	Morocco	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	16-06-1998 (21:00 h)	21:00	La Beaujoire (Nantes)	France	47.258228	-1.511654	Nikolaj Levnikov (RUS)		1998_FRANCE_FS.htm
382	30392	Chile	Austria	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	17-06-1998 (17:30 h)	17:30	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Gamal el-Ghandour (EGY)		1998_FRANCE_FS.htm
383	35000	Italy	Cameroon	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	17-06-1998 (21:00 h)	21:00	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	Edward Lennie (AUS)		1998_FRANCE_FS.htm
384	36500	South Africa	Denmark	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	18-06-1998 (17:30 h)	17:30	Stade Municipal (Toulouse)	France	43.582963	1.435129	John Jairo Toro (COL)		1998_FRANCE_FS.htm
385	75000	France	Saudi Arabia	4-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	18-06-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Arturo Brizio Carter (MEX)		1998_FRANCE_FS.htm
386	48500	Nigeria	Bulgaria	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	19-06-1998 (17:30 h)	17:30	Parc des Princes (Paris)	France	48.841785	2.252239	Mario S??nchez Yant??n (CHI)		1998_FRANCE_FS.htm
387	35300	Spain	Paraguay	-	FALSE	FALSE	GROUP STAGE	FALSE	1998	19-06-1998 (21:00 h)	21:00	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Ian McLeod (SAF)		1998_FRANCE_FS.htm
388	39000	Japan	Croatia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	1998	20-06-1998 (14:30 h)	14:30	La Beaujoire (Nantes)	France	47.258228	-1.511654	Ramesh Ramdhan (TRI)		1998_FRANCE_FS.htm
389	34750	Belgium	Mexico	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	20-06-1998 (17:30 h)	17:30	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	Hugh Dallas (SCO)		1998_FRANCE_FS.htm
390	55000	Netherlands	South Korea	5-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	20-06-1998 (21:00 h)	21:00	V??lodrome (Marseille)	France	43.269827	5.395887	Ryszard W?3jcik (POL)		1998_FRANCE_FS.htm
391	41275	Germany	Yugoslavia	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	21-06-1998 (14:30 h)	14:30	F??lix Bollaert (Lens)	France	50.432361	2.81633	Kim Milton Nielsen (DEN)		1998_FRANCE_FS.htm
392	48500	Argentina	Jamaica	5-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	21-06-1998 (17:30 h)	17:30	Parc des Princes (Paris)	France	48.841785	2.252239	Rune Pedersen (NOR)		1998_FRANCE_FS.htm
393	44000	USA	Iran	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	21-06-1998 (21:00 h)	21:00	Stade de Gerland (Lyon)	France	45.723699	4.83214	Urs Meier (SWI)		1998_FRANCE_FS.htm
394	35500	Colombia	Tunisia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	22-06-1998 (17:30 h)	17:30	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	Bernd Heynemann (GER)		1998_FRANCE_FS.htm
395	37500	Romania	England	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	22-06-1998 (21:00 h)	21:00	Stade Municipal (Toulouse)	France	43.582963	1.435129	Marc Batta (FRA)		1998_FRANCE_FS.htm
396	39000	Chile	Cameroon	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	23-06-1998 (16:00 h)	16:00	La Beaujoire (Nantes)	France	47.258228	-1.511654	L??szl?3 V??gner (HUN)		1998_FRANCE_FS.htm
397	75000	Italy	Austria	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	23-06-1998 (16:00 h)	16:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Paul Durkin (ENG)		1998_FRANCE_FS.htm
398	60000	Brazil	Norway	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	23-06-1998 (21:00 h)	21:00	V??lodrome (Marseille)	France	43.269827	5.395887	Esfandiar Baharmast (USA)		1998_FRANCE_FS.htm
399	35500	Scotland	Morocco	0-3	FALSE	FALSE	GROUP STAGE	FALSE	1998	23-06-1998 (21:00 h)	21:00	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Ali Mohammed Bujsaim (UAE)		1998_FRANCE_FS.htm
400	43500	France	Denmark	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	24-06-1998 (16:00 h)	16:00	Stade de Gerland (Lyon)	France	45.723699	4.83214	Pierluigi Collina (ITA)		1998_FRANCE_FS.htm
401	34500	South Africa	Saudi Arabia	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	24-06-1998 (16:00 h)	16:00	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	Mario S??nchez Yant??n (CHI)		1998_FRANCE_FS.htm
402	37500	Nigeria	Paraguay	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	1998	24-06-1998 (21:00 h)	21:00	Stade Municipal (Toulouse)	France	43.582963	1.435129	Pirom Un-Prasert (THA)		1998_FRANCE_FS.htm
403	41275	Spain	Bulgaria	6月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	24-06-1998 (21:00 h)	21:00	F??lix Bollaert (Lens)	France	50.432361	2.81633	Mario van der Ende (NED)		1998_FRANCE_FS.htm
404	35500	Netherlands	Mexico	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	25-06-1998 (16:00 h)	16:00	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Abdulrahman al-Zeid (KSA)		1998_FRANCE_FS.htm
405	48500	Belgium	South Korea	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	25-06-1998 (16:00 h)	16:00	Parc des Princes (Paris)	France	48.841785	2.252239	M??rcio Rezende de Freitas (BRA)		1998_FRANCE_FS.htm
406	39000	USA	Yugoslavia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	1998	25-06-1998 (21:00 h)	21:00	La Beaujoire (Nantes)	France	47.258228	-1.511654	Gamal el-Ghandour (EGY)		1998_FRANCE_FS.htm
407	35500	Germany	Iran	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	25-06-1998 (21:00 h)	21:00	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	Epifanio Gonz??lez Ch??vez (PAR)		1998_FRANCE_FS.htm
408	36500	Argentina	Croatia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1998	26-06-1998 (16:00 h)	16:00	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	Sa?ˉd Belqola (MOR)		1998_FRANCE_FS.htm
409	43500	Japan	Jamaica	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	1998	26-06-1998 (16:00 h)	16:00	Stade de Gerland (Lyon)	France	45.723699	4.83214	G??nter Benk?? (AUT)		1998_FRANCE_FS.htm
410	41275	Colombia	England	0-2	FALSE	FALSE	GROUP STAGE	FALSE	1998	26-06-1998 (21:00 h)	21:00	F??lix Bollaert (Lens)	France	50.432361	2.81633	Arturo Brizio Carter (MEX)		1998_FRANCE_FS.htm
411	80000	Romania	Tunisia	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1998	26-06-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Edward Lennie (AUS)		1998_FRANCE_FS.htm
412	60000	Italy	Norway	1-0	FALSE	FALSE	1/8 FINAL	FALSE	1998	27-06-1998 (16:30 h)	16:30	V??lodrome (Marseille)	France	43.269827	5.395887	Bernd Heynemann (GER)	"Moriero (38'), Di Biagio (84'), Maldini (89') / H. Flo (35'), Mykland (54'), Rekdal (62')"	1998_FRANCE_FS.htm
413	48500	Brazil	Chile	4月1日	FALSE	FALSE	1/8 FINAL	FALSE	1998	27-06-1998 (21:00 h)	21:00	Parc des Princes (Paris)	France	48.841785	2.252239	Marc Batta (FRA)	"Leonardo (45'), Cafu (90+') / Fuentes (34'), Tapia (45')"	1998_FRANCE_FS.htm
414	41275	France	Paraguay	1-0	FALSE	FALSE	1/8 FINAL	FALSE	1998	28-06-1998 (16:30 h)	16:30	F??lix Bollaert (Lens)	France	50.432361	2.81633	Ali Mohammed Bujsaim (UAE)	"Chilavert (19'), Ben?-tez (23'), Enciso (32'), Arce (84'), A. Rojas (99')"	1998_FRANCE_FS.htm
415	79500	Nigeria	Denmark	1月4日	FALSE	FALSE	1/8 FINAL	FALSE	1998	28-06-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Urs Meier (SWI)	Okocha (49') / Rieper (24')	1998_FRANCE_FS.htm
416	35000	Germany	Mexico	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	1998	29-06-1998 (16:30 h)	16:30	Stade de la Mosson (Montpellier)	France	43.622151	3.812239	V?-tor Manuel Melo Pereira (POR)	"Babbel (45+'), Matth?¤us (56'), Tarnat (77'), Hamann (88') / Davino (57'), Blanco (87')"	1998_FRANCE_FS.htm
417	37500	Netherlands	Yugoslavia	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	1998	29-06-1998 (21:00 h)	21:00	Stade Municipal (Toulouse)	France	43.582963	1.435129	Jos?? Mar?-a Garc?-a-Aranda (SPA)	"Stojkovi?? (38'), Mirkovi?? (52'), ??orovi?? (73')"	1998_FRANCE_FS.htm
418	34700	Romania	Croatia	0-1	FALSE	FALSE	1/8 FINAL	FALSE	1998	30-06-1998 (16:30 h)	16:30	Parc Lescure (Bordeaux)	France	44.829236	-0.598309	Javier Alberto Castrilli (ARG)	"Gic?? Popescu (43'), Petrescu (70'), Ilie (81') / Boban (27'), Bili?? (70')"	1998_FRANCE_FS.htm
419	35500	Argentina	England	2月2日	FALSE	1-0 (Berti); 1-1 (Shearer) / 1-1 (Crespo [saved]); 1-1 (Ince [saved]) / 2-1 (Ver?3n); 2-2 (Merson) / 3-2 (Gallardo); 3-3 (Owen) / 4-3 (Ayala); 4-3 (Batty [saved])	1/8 FINAL	FALSE	1998	30-06-1998 (21:00 h)	21:00	Geoffroy Guichard (Saint-??tienne)	France	45.460834	4.390168	Kim Milton Nielsen (DEN)	"Ver?3n (44'), Simeone (47'), Almeyda (73'), Roa (110') / Seaman (5'), Ince (10'), Beckham (RC 47')"	1998_FRANCE_FS.htm
420	77000	Italy	France	-	FALSE	0-1 (Zidane); 1-1 (R. Baggio) / 1-1 (Lizarazu [saved]); 1-1 (Albertini [saved]) / 1-2 (Tr??z??guet); 2-2 (Costacurta) / 2-3 (Henry); 3-3 (Vieri) / 3-4 (Blanc); 3-4 (Di Biagio [out])	1/4 FINAL	FALSE	1998	3-07-1998 (16:30 h)	16:30	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Hugh Dallas (SCO)	"Del Piero (26'), Bergomi (28'), Costacurta (113') / Guivarc'h (53'), Deschamps (62')"	1998_FRANCE_FS.htm
421	35500	Brazil	Denmark	3月2日	FALSE	FALSE	1/4 FINAL	FALSE	1998	3-07-1998 (21:00 h)	21:00	La Beaujoire (Nantes)	France	47.258228	-1.511654	Gamal el-Ghandour (EGY)	"Roberto Carlos (11'), Aldair (37'), Cafu (81') / Helveg (19'), Colding (39'), T??fting (72')"	1998_FRANCE_FS.htm
422	55000	Netherlands	Argentina	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	1998	4-07-1998 (16:30 h)	16:30	V??lodrome (Marseille)	France	43.269827	5.395887	Arturo Brizio Carter (MEX)	"Stam (10'), Numan (17'), Numan (76' > RC) / Chamot (22'), Sensini (60'), Ortega (RC 87')"	1998_FRANCE_FS.htm
423	39100	Germany	Croatia	0-3	FALSE	FALSE	1/4 FINAL	FALSE	1998	4-07-1998 (21:00 h)	21:00	Stade de Gerland (Lyon)	France	45.723699	4.83214	Rune Pedersen (NOR)	"Heinrich (18'), Tarnat (37'), W??rns (RC 40') / Stani?? (14'), ??imi?? (16'), ??uker (57')"	1998_FRANCE_FS.htm
424	54000	Brazil	Netherlands	1月1日	FALSE	1-0 (Ronaldo); 1-1 (F. de Boer) / 2-1 (Rivaldo); 2-2 (Bergkamp) / 3-2 (??merson); 3-2 (Cocu [saved]) / 4-2 (Dunga); 4-2 (R. de Boer [saved])	1/2 FINAL	FALSE	1998	7-07-1998 (21:00 h)	21:00	V??lodrome (Marseille)	France	43.269827	5.395887	Ali Mohammed Bujsaim (UAE)	"Z?? Carlos (31'), C??sar Sampaio (45') / Reiziger (48'), Davids (60'), Van Hooijdonk (90'), Seedorf (119')"	1998_FRANCE_FS.htm
425	76000	France	Croatia	2月1日	FALSE	FALSE	1/2 FINAL	FALSE	1998	8-07-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis , Paris)"	France	48.9175	2.361655	Jos?? Mar?-a Garc?-a-Aranda (SPA)	"Blanc (RC 74') / Asanovi?? (45'), Stani?? (75'), ??imi?? (88')"	1998_FRANCE_FS.htm
426	45500	Croatia	Netherlands	2月1日	FALSE	FALSE	PLACES 3-4	FALSE	1998	11-07-1998 (21:00 h)	21:00	Parc des Princes (Paris)	France	48.841785	2.252239	Epifanio Gonz??lez Ch??vez (PAR)	"Jur??i?? (34'), ??timac (52'), Asanovi?? (69'), Stani?? (74') / Davids (89'), Jonk (89')"	1998_FRANCE_FS.htm
427	75000	France	Brazil	3-0	FALSE	FALSE	FINAL ROUND	FALSE	1998	12-07-1998 (21:00 h)	21:00	"Stade de France (Saint-Denis, Paris)"	France	48.9175	2.361655	Sa?ˉd Belqola (MOR)	"Deschamps (39a??), Desailly (48a??), Karembeu (56a??), Desailly (68a?? > RC) / J?onior Baiano (33a??)"	1998_FRANCE_FS.htm
